[2026-04-04 03:07:19] 备注: 设备消融实验, exclude_device_idx = (1, 2)
[2026-04-04 03:07:19] exclude_device_idx=(1, 2), mask_ratio=0.25, batch_size=256, lr=0.001, epochs=200, loss_func=l1, resnet_verson=resnet18, imu_generator=transformer, transformer_hidden=128, transformer_layers=2, transformer_nhead=4, transformer_dropout=0.1, use_len=60, compute_len=15, predict_len=15, stride_len=15, need_normalize=True, alpha=1, beta=1, gamma=1
[2026-04-04 03:24:49] [20260404030719] Epoch: 0, train loss1: 0.2653, train loss2: 0.5628, train loss3: 0.2731, train current mpjpe: 125.8094, train future mpjpe: 132.5911
[2026-04-04 03:24:49] [20260404030719] Epoch: 0, val loss1: 0.2223, val loss2: 0.4657, val loss3: 0.2316, val current mpjpe: 106.3973, val future mpjpe: 111.1311
[2026-04-04 03:24:49] [20260404030719] Epoch: 0, train current pixel pck: current_pck@5px: 0.0379, current_pck@10px: 0.0756, current_pck@20px: 0.1439, train future pixel pck: future_pck@5px: 0.0386, future_pck@10px: 0.0760, future_pck@20px: 0.1427
[2026-04-04 03:24:49] [20260404030719] Epoch: 0, val current pixel pck: current_pck@5px: 0.0507, current_pck@10px: 0.0949, current_pck@20px: 0.1733, val future pixel pck: future_pck@5px: 0.0488, future_pck@10px: 0.0924, future_pck@20px: 0.1703
[2026-04-04 03:24:49] [20260404030719] Epoch: 0, train current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 153.7775
        1       Neck 104.0732
        2  RShoulder 107.7700
        3     RElbow 118.3229
        4     RWrist 146.5960
        5  LShoulder 110.1342
        6     LElbow 109.2221
        7     LWrist 122.7574
        8     MidHip  11.0771
        9       RHip  29.4128
       10      RKnee 102.0667
       11     RAnkle 141.3379
       12       LHip  30.8268
       13      LKnee  98.4417
       14     LAnkle 130.3438
       15       REye 170.4506
       16       LEye 171.2846
       17       REar 176.8180
       18       LEar 162.2954
       19    LBigToe 165.5141
       20  LSmallToe 168.8584
       21      LHeel 133.2246
       22    RBigToe 168.1423
       23  RSmallToe 166.0790
       24      RHeel 146.4076
[2026-04-04 03:24:49] [20260404030719] Epoch: 0, train future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 162.9608
        1       Neck 102.0517
        2  RShoulder 110.1735
        3     RElbow 119.4912
        4     RWrist 161.2249
        5  LShoulder 112.1776
        6     LElbow 107.5877
        7     LWrist 131.0022
        8     MidHip  10.1491
        9       RHip  31.1565
       10      RKnee 106.1904
       11     RAnkle 151.0285
       12       LHip  33.6490
       13      LKnee 105.1757
       14     LAnkle 137.9869
       15       REye 180.5123
       16       LEye 183.3046
       17       REar 182.8408
       18       LEar 168.9717
       19    LBigToe 176.0950
       20  LSmallToe 180.2454
       21      LHeel 143.6734
       22    RBigToe 178.8380
       23  RSmallToe 181.1129
       24      RHeel 157.1771
[2026-04-04 03:24:49] [20260404030719] Epoch: 0, val current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 137.0881
        1       Neck  82.5236
        2  RShoulder  86.7627
        3     RElbow  92.1466
        4     RWrist 131.0345
        5  LShoulder  89.7174
        6     LElbow  86.9351
        7     LWrist 111.2901
        8     MidHip   5.5915
        9       RHip  23.6644
       10      RKnee  81.9234
       11     RAnkle 117.3779
       12       LHip  25.5681
       13      LKnee  83.5060
       14     LAnkle 108.5930
       15       REye 152.3059
       16       LEye 155.4608
       17       REar 154.2115
       18       LEar 133.6435
       19    LBigToe 137.7995
       20  LSmallToe 143.2941
       21      LHeel 113.7690
       22    RBigToe 142.2815
       23  RSmallToe 141.0974
       24      RHeel 122.3470
[2026-04-04 03:24:49] [20260404030719] Epoch: 0, val future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 141.4146
        1       Neck  80.3927
        2  RShoulder  87.8430
        3     RElbow  97.7362
        4     RWrist 142.1433
        5  LShoulder  90.4777
        6     LElbow  88.5874
        7     LWrist 117.6153
        8     MidHip   6.2918
        9       RHip  26.5482
       10      RKnee  89.0266
       11     RAnkle 124.5402
       12       LHip  27.9371
       13      LKnee  88.5746
       14     LAnkle 116.0800
       15       REye 160.0135
       16       LEye 163.7195
       17       REar 159.3885
       18       LEar 135.3280
       19    LBigToe 145.9182
       20  LSmallToe 150.7444
       21      LHeel 120.2467
       22    RBigToe 144.9050
       23  RSmallToe 147.2125
       24      RHeel 125.5916
