[2026-05-01 00:26:30] 备注: 输入当前姿态输出未来姿态
[2026-05-01 00:26:30] mask_ratio=0.25, batch_size=256, lr=0.001, epochs=200, loss_func=l1, resnet_verson=resnet18, imu_generator=transformer, transformer_hidden=128, transformer_layers=2, transformer_nhead=4, transformer_dropout=0.1, use_len=60, compute_len=15, predict_len=15, stride_len=15, need_normalize=True, alpha=1, beta=0, gamma=1
[2026-05-01 00:26:56] [20260501002630] Epoch: 0, train loss1: 0.2989, train loss2: 0.8486, train loss3: 0.3805, train current mpjpe: 160.8838, train future mpjpe: 188.1727
[2026-05-01 00:26:56] [20260501002630] Epoch: 0, val loss1: 0.2399, val loss2: 0.8488, val loss3: 0.2570, val current mpjpe: 137.8020, val future mpjpe: 150.8636
[2026-05-01 00:26:56] [20260501002630] Epoch: 0, train current pixel pck: current_pck@5px: 0.0566, current_pck@10px: 0.0882, current_pck@20px: 0.1365, train future pixel pck: future_pck@5px: 0.0245, future_pck@10px: 0.0497, future_pck@20px: 0.0973
[2026-05-01 00:26:56] [20260501002630] Epoch: 0, val current pixel pck: current_pck@5px: 0.0547, current_pck@10px: 0.0875, current_pck@20px: 0.1391, val future pixel pck: future_pck@5px: 0.0475, future_pck@10px: 0.0812, future_pck@20px: 0.1395
[2026-05-01 00:26:56] [20260501002630] Epoch: 0, train current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 202.8130
        1       Neck 131.5342
        2  RShoulder 139.1926
        3     RElbow 130.7532
        4     RWrist 178.1491
        5  LShoulder 141.4962
        6     LElbow 112.9267
        7     LWrist 145.2149
        8     MidHip   7.0988
        9       RHip  37.2179
       10      RKnee 123.8075
       11     RAnkle 188.9015
       12       LHip  39.8480
       13      LKnee 121.7428
       14     LAnkle 181.6793
       15       REye 219.6053
       16       LEye 220.7033
       17       REar 220.8507
       18       LEar 197.9304
       19    LBigToe 218.8863
       20  LSmallToe 224.3228
       21      LHeel 188.7337
       22    RBigToe 222.9343
       23  RSmallToe 232.1244
       24      RHeel 193.6276
[2026-05-01 00:26:56] [20260501002630] Epoch: 0, train future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 231.3640
        1       Neck 163.2952
        2  RShoulder 166.7896
        3     RElbow 166.9027
        4     RWrist 208.7252
        5  LShoulder 170.3458
        6     LElbow 150.7460
        7     LWrist 166.6256
        8     MidHip  21.8651
        9       RHip  48.8475
       10      RKnee 151.6216
       11     RAnkle 218.1153
       12       LHip  52.2328
       13      LKnee 146.8015
       14     LAnkle 209.3961
       15       REye 249.9107
       16       LEye 248.2033
       17       REar 250.2317
       18       LEar 230.3871
       19    LBigToe 249.8144
       20  LSmallToe 251.5372
       21      LHeel 216.3072
       22    RBigToe 253.4192
       23  RSmallToe 256.1357
